=== BRAND SHEET (all rows) ===
Campaign|(Multiple Items)|||||||||||||||||||||||||||
Account|(Multiple Items)|||||||||||||||||||||||||||
||avg. regs/quarter||||avg. regs/quarter|YoY|Vs. Year 1||avg. regs/quarter|YoY|Vs. Year 1||avg. regs/quarter|YoY|Vs. Year 1||avg. regs/quarter|YoY|Vs. Year 1||avg. regs/quarter|YoY|Vs. Year 1||avg. regs/quarter|YoY|Vs. Year 1
|CA '20|2133.1025|||CA '21|4960.498750000001|1.325485413851421|1.3254854138514212|CA '22|7225.3099999999995|0.4565692613066375|2.3872305714329243|CA '23|6820.12125|-0.05607908172798114|2.1972777913860213|CA '24|5218.762499999999|-0.23479916137854606|1.4465596472743334|CA '25|3345.33125|-0.35897997849106933|0.5682937177186751|CA '26|586|-0.8248305007164836|-0.7252827747377353
|MX '24|1777.6666666666667|||MX '25|1387.5|-0.21948246765422844|-0.2194824676542284|MX '26|220|-0.8414414414414414|-0.8762422651415713|MX '27|#DIV/0!|#DIV/0!|#DIV/0!|MX '28|#DIV/0!|#DIV/0!|#DIV/0!|MX '29|#DIV/0!|#DIV/0!|#DIV/0!|MX '30|#DIV/0!|#DIV/0!|#DIV/0!
NB Quarterly reg volume|AU '25|1430.6666666666667|||AU '26|351.5|-0.7543103448275862|-0.7543103448275862|AU '27|#DIV/0!|#DIV/0!|#DIV/0!|AU '28|#DIV/0!|#DIV/0!|#DIV/0!|AU '29|#DIV/0!|#DIV/0!|#DIV/0!|AU '30|#DIV/0!|#DIV/0!|#DIV/0!|AU '31|#DIV/0!|#DIV/0!|#DIV/0!
Market|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28
CA|3225.3199999999993|1069|1839.53|2398.56|5429.740000000002|5252.030000000001|2898.05|6262.174999999999|8598.939999999999|6707.764999999999|6615.95|6978.584999999999|9538.45|5751.915|6801.13|5188.99|8158.574999999999|5444.474999999999|4052.4049999999997|3219.5949999999993|3064.825|2381|4328.5|3607|586|||
QoQ||-0.6685600188508426|0.7207951356407858|0.3038982783645822|1.2637499166166373|-0.03272900728211681|-0.4482038373733585|1.1608236572867958|0.37315549309944224|-0.21993117756374617|-0.013687867717488554|0.05481223407069269|0.3668171986154789|-0.39697592376119817|0.18241142297826032|-0.2370400212905797|0.5722857434683819|-0.33266838878112903|-0.25568489156438406|-0.20551006130927202|-0.04807126362166656|-0.22312040654849782|0.8179336413271735|-0.16668591890955295|-0.8375381203215969|||
YoY|||||0.6834732677687804|3.913030869971937|0.5754295934287563|1.6108060669735171|0.5836743564148552|0.27717568254560593|1.2828971204775623|0.11440274345574819|0.10925881562146057|-0.14249902911029225|0.02798993341848114|-0.25644095472076356|-0.14466448951349556|-0.053450024904749205|-0.404157103304892|-0.3795333966725703|-0.6243430991318949|-0.5626759237575707|0.06813114681281862|0.12032724612878351|-0.8087982184953464|||
MX|205|1411|2237|1685|1480|1534|1289|1247|220|||||||||||||||||||
QoQ||5.882926829268293|0.5854004252303331|-0.24675905230219045|-0.12166172106824925|0.03648648648648649|-0.15971316818774445|-0.032583397982932506|-0.8235765838011226|||||||||||||||||||
YoY|||||6.219512195121951|0.08717221828490432|-0.42378185069289226|-0.2599406528189911|-0.8513513513513513|||||||||||||||||||
AU||409|1934|1949|351.5|||||||||||||||||||||||
QoQ|||3.728606356968215|0.0077559462254395035|-0.8196511031298102|||||||||||||||||||||||
YoY||||||||||||||||||||||||||||
||||||||||||||||||||||||||||
||||||||||||||||||||||||||||
||avg. clicks/quarter||||avg. clicks/quarter|YoY|Vs. Year 1||avg. clicks/quarter|YoY|Vs. Year 1||avg. clicks/quarter|YoY|Vs. Year 1||avg. clicks/quarter|YoY|Vs. Year 1||avg. clicks/quarter|YoY|Vs. Year 1||avg. clicks/quarter|YoY|Vs. Year 1
|CA '20|304595.5|||CA '21|462221.5|0.5174928716937709|215.68977463577113|CA '22|692115.25|0.49736706319372853|323.46413147047554|CA '23|364657.25|-0.4731264048870473|169.95158343305116|CA '24|256397.5|-0.29688083810208077|119.19933406856914|CA '25|168449.75|-0.3430132899111731|77.96936504457709|CA '26|36757|-0.7817924930134951|16.231708274684408
|MX '24|214446|||MX '25|128906.5|-0.39888596663029385|71.51443840240015|MX '26|24862|-0.807131525563102|12.985749109319332|MX '27|#DIV/0!|#DIV/0!|#DIV/0!|MX '28|#DIV/0!|#DIV/0!|#DIV/0!|MX '29|#DIV/0!|#DIV/0!|#DIV/0!|MX '30|#DIV/0!|#DIV/0!|#DIV/0!
NB Quarterly clicks|AU '25|63697.666666666664|||AU '26|17570|-0.724165720356057|11.28098788443616|AU '27|#DIV/0!|#DIV/0!|#DIV/0!|AU '28|#DIV/0!|#DIV/0!|#DIV/0!|AU '29|#DIV/0!|#DIV/0!|#DIV/0!|AU '30|#DIV/0!|#DIV/0!|#DIV/0!|AU '31|#DIV/0!|#DIV/0!|#DIV/0!
Market|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28
CA|184601|136933|456104|440744|362972|497180|439683|549051|667208|596149|547949|957155|562750|338496|375290|182093|219591|279570|295296|231133|140956|108899|205112|218832|36757|||
QoQ||-0.25822178644752736|2.330855235772239|-0.03367652991423009|-0.17645617410560324|0.36974752873499883|-0.11564624482078925|0.2487428442764446|0.21520223075816272|-0.10650202035946811|-0.08085227015393802|0.7467957784392343|-0.41205969775010315|-0.39849666814749|0.10869847797315182|-0.5147938927229609|0.2059277402206565|0.27313960954683936|0.05625067067281897|-0.21728367468573906|-0.3901519904124465|-0.2274255796134964|0.8835067355990414|0.06689028433246226|-0.8320309643927762|||
YoY|||||0.9662515370989323|2.63082675469025|-0.03600275375791486|0.24573675421559907|0.8381803555095159|0.19906070236131784|0.24623649310980866|0.7432897854661953|-0.15655987338281316|-0.43219564236457664|-0.3151004929290865|-0.8097559956328912|-0.6097894269213683|-0.17408182076006806|-0.21315249540355458|0.2693129335010132|-0.3580975540891931|-0.6104768036627678|-0.30540203727785004|-0.05322044017946377|-0.7392306819149238|||
MX|22371|166993|267395|208950|158499|126286|115792|115049|24862|||||||||||||||||||
QoQ||6.464708774753029|0.6012347822962639|-0.21857177583724452|-0.24145010768126346|-0.20323787531782536|-0.08309709706539126|-0.0064166781815669476|-0.7839007727142348|||||||||||||||||||
YoY|||||6.085020785838809|-0.24376470870036468|-0.5669627330353971|-0.44939459200765736|-0.8431409661890611|||||||||||||||||||
AU||12588|93741|84764|17570|||||||||||||||||||||||
QoQ|||6.446854146806483|-0.0957638599972264|-0.7927186069557831|||||||||||||||||||||||
YoY||||||||||||||||||||||||||||
||||||||||||||||||||||||||||
||||||||||||||||||||||||||||
||avg. CPA/quarter||||avg. CPA/quarter|YoY|Vs. Year 1||avg. CPA/quarter|YoY|Vs. Year 1||avg. CPA/quarter|YoY|Vs. Year 1||avg. CPA/quarter|YoY|Vs. Year 1||avg. CPA/quarter|YoY|Vs. Year 1||avg. CPA/quarter|YoY|Vs. Year 1
|CA '20|198.25366719010458|||CA '21|226.85021968888316|0.14424223725131635|0.14424223725131635|CA '22|210.82025627390755|-0.07066320428060473|0.06338641429393044|CA '23|126.13964946011288|-0.4016720608847646|-0.36374619825237275|CA '24|116.98428334996541|-0.0725811919514056|-0.40992625756682877|CA '25|142.0533343120747|0.21429417904893888|-0.28347688935377735|CA '26|146.62421501706476|0.032177215178549524|-0.26042117104211027
|MX '24|201.62440888724427|||MX '25|176.14855159369966|-0.12635304145041107|-0.12635304145041104|MX '26|112.49218181818182|-0.3613788997955896|-0.4420706181408246|MX '27|#DIV/0!|#DIV/0!|#DIV/0!|MX '28|#DIV/0!|#DIV/0!|#DIV/0!|MX '29|#DIV/0!|#DIV/0!|#DIV/0!|MX '30|#DIV/0!|#DIV/0!|#DIV/0!
NB Quarterly CPA|AU '25|215.32341320854735|||AU '26|205.13035561877666|-0.047338361573798754|-0.04733836157379878|AU '27|#DIV/0!|#DIV/0!|#DIV/0!|AU '28|#DIV/0!|#DIV/0!|#DIV/0!|AU '29|#DIV/0!|#DIV/0!|#DIV/0!|AU '30|#DIV/0!|#DIV/0!|#DIV/0!|AU '31|#DIV/0!|#DIV/0!|#DIV/0!
Market|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28
CA|87.60365173068097|174.5613657623948|239.62620886856968|291.2234423987728|140.32292706464787|213.314733541126|354.826735218509|198.93648293124974|146.60008210314302|257.74572454461344|215.9490987688847|222.986119678989|129.02194591364392|130.5878894246524|146.70680019349754|98.24196230865763|58.92535522441108|106.72053595617587|132.0689689209249|170.2222732983498|154.14180254990072|152.22406131877364|119.36223634053366|142.4852370390907|146.62421501706476|||
QoQ||0.9926265893463786|0.3727333526637176|0.21532383195405483|-0.5181606057918119|0.5201702102668528|0.6633953469983834|-0.43934190074842894|-0.26308095959549865|0.7581553901400409|-0.16216224672426763|0.03258647963905391|-0.42139023675830584|0.012137032191845693|0.12343342740174669|-0.33035167981932445|-0.40020176877901953|0.811114002618089|0.23752160479364737|0.28888924240991715|-0.09446748910622711|-0.012441409140173032|-0.21587799388313367|0.19372124222428636|0.029048468907965114|||
YoY|||||0.6017931249720189|0.22200426543110682|0.4807509449566285|-0.31689399283026937|0.04473363811462697|0.20828843027348304|-0.3913956381108115|0.12089103211928483|-0.11990536388057206|-0.4933460500445709|-0.32064175757219704|-0.5594256608882794|-0.543291997286643|-0.18276850612742074|-0.09977609254149236|0.7326839702523822|1.615882449293139|0.4263802177800486|-0.09621285517871565|-0.16294598657276887|-0.048770595701333345|||
MX|173.36843902439023|188.86182849043232|150.38426464014307|265.62713353115737|263.4515472972973|200.76989569752283|125.27200155159036|115.10076182838813|112.49218181818182|||||||||||||||||||
QoQ||0.08936683950798226|-0.20373393690953545|0.7663226546127071|-0.008190376506114339|-0.23792478063922723|-0.3760419055039833|-0.08119324028692433|-0.02266344695524802|||||||||||||||||||
YoY|||||0.5196050029627005|0.06305174159474883|-0.16698730514554996|-0.5666829653346122|-0.5730061828362021|||||||||||||||||||
AU||171.55757946210267|286.67097724922445|187.74168291431502|205.13035561877666|||||||||||||||||||||||
QoQ|||0.6709898691042707|-0.3450970003458104|0.09262020258121262|||||||||||||||||||||||
YoY||||||||||||||||||||||||||||
||||||||||||||||||||||||||||
||||||||||||||||||||||||||||
||avg. CPC/quarter||||avg. CPC/quarter|YoY|Vs. Year 1||avg. CPC/quarter|YoY|Vs. Year 1||avg. CPC/quarter|YoY|Vs. Year 1||avg. CPC/quarter|YoY|Vs. Year 1||avg. CPC/quarter|YoY|Vs. Year 1||avg. CPC/quarter|YoY|Vs. Year 1
|CA '20|1.3611640259719555|||CA '21|2.240047605870756|0.6456852834258701|0.64568528342587|CA '22|2.2556607707597207|0.00697001476577799|0.6571557341511718|CA '23|2.466029185533019|0.09326243444950495|0.8117061121800668|CA '24|2.112787092480212|-0.143243273488045|0.5521913980730948|CA '25|2.886822610327175|0.36635755708745776|1.1208484468033193|CA '26|2.3375626411295793|-0.19026453763826723|0.7173261976714487
|MX '24|1.6653104336482023|||MX '25|1.8852139116994766|0.1320495407991475|0.13204954079914755|MX '26|0.9954259512509049|-0.4719824922395403|-0.4022580228058613|MX '27|#DIV/0!|#DIV/0!|#DIV/0!|MX '28|#DIV/0!|#DIV/0!|#DIV/0!|MX '29|#DIV/0!|#DIV/0!|#DIV/0!|MX '30|#DIV/0!|#DIV/0!|#DIV/0!
NB Quarterly CPC|AU '25|5.268437635740886|||AU '26|4.103774615822424|-0.2210642130443818|-0.22106421304438184|AU '27|#DIV/0!|#DIV/0!|#DIV/0!|AU '28|#DIV/0!|#DIV/0!|#DIV/0!|AU '29|#DIV/0!|#DIV/0!|#DIV/0!|AU '30|#DIV/0!|#DIV/0!|#DIV/0!|AU '31|#DIV/0!|#DIV/0!|#DIV/0!
Market|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28
CA|1.5305973965471469|1.362754777884075|0.9664453721081157|1.5848585573484846|2.0991068457071105|2.2533798221971924|2.3387431854313223|2.268960570147397|1.8893737934796953|2.9001101234758404|2.60737484692919|1.6257843191541572|2.1868847267880884|2.219023090376251|2.65866934903675|2.7995395759309876|2.1892833950389567|2.0783248917981205|1.8124083969982683|2.3711316860855023|3.351525653395382|3.3282719767858295|2.5189137641873707|2.3485790469401193|2.3375626411295793|||
QoQ||-0.10965824131264415|-0.29081490830749596|0.6398842635993164|0.32447582528688146|0.07349458023329589|0.03788236780734777|-0.029837656275652817|-0.16729544870100718|0.5349583727075271|-0.10093936577684205|-0.37646697747778435|0.34512598074869705|0.014695956853365829|0.19812604049377147|0.05298523750058491|-0.2179844807834481|-0.05068256740642835|-0.12794750996307763|0.3082767051910585|0.4134709063453201|-0.006938236198787377|-0.24317670498192587|-0.0676222900795507|-0.004690668523545273|||
YoY|||||0.37142977666266525|0.6535475485149097|1.4199434887145266|0.43164862228679607|-0.09991537717879435|0.28700456749809883|0.11486154750604877|-0.28346735481236573|0.1574653646277488|-0.23484867956782723|0.019672853010748156|0.7219624663297879|0.0010968425639842846|-0.06340546846417629|-0.31830244417008324|-0.15302798128975123|0.5308779397816352|0.6014204467840841|0.38981576578392857|-0.00951133978670543|-0.3025377446353637|||
MX|1.5886875866076617|1.5957797033408585|1.2580998148806075|2.1420517827231405|2.4600047318910527|2.4387582154791505|1.3945316602183224|1.2475610392093803|0.9954259512509049|||||||||||||||||||
QoQ||0.004464135549986024|-0.21160808584875362|0.7026087734751151|0.1484338295331526|-0.008636778676262799|-0.4281796156064063|-0.10539066641623106|-0.20210240624239237|||||||||||||||||||
YoY|||||0.5484509054067213|0.5282549404366198|0.10844278309560212|-0.4175859569448013|-0.595356082715458|||||||||||||||||||
AU||5.574122179853828|5.9143989289638474|4.316791798404983|4.103774615822424|||||||||||||||||||||||
QoQ|||0.06104580024095252|-0.27012163869013|-0.049346179415293435|||||||||||||||||||||||
YoY||||||||||||||||||||||||||||

=== MX-Adobe SHEET (pivot tables only, rows 1-20 + summary cols L-AH) ===
|Sum of EFID RefMarker Reg(CT+VT)|Column Labels|||||||||||||||||||||||
||2024||||||||||2025||||||||||||2026|Grand Total
|Row Labels|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec|Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec|Jan|
|MX - Google - Generic|89|209|267|282|428|460|318|369|325|194|296|250|232|224|150|192|228|182|108|181|175|98|97|5354
|MX - Google - Invoice AMZ|18|27|81|82|99|143|119|134|143|107|129|100|116|134|126|119|132|84|35|59|104|35|16|2142
|MX - Google - NB|72|77|103|128|175|242|220|222|109|72|89|102|162|182|181|226|253|154|117|222|196|179|130|3613
|Grand Total|179|313|451|492|702|845|657|725|577|373|514|452|510|540|457|537|613|420|260|462|475|312|243|11109
|||||||||||||||||||||||||
||||||||||||NB|-0.12062256809338522|0.12831858407079647|0.058823529411764705|-0.1537037037037037|0.175054704595186|0.14152700186219738|-0.31484502446982054|-0.38095238095238093|0.7769230769230769|0.02813852813852814|-0.3431578947368421||
|||||||||||||||||||||||||
|||||||||||||||||||||||||
|Sum of Cost|Column Labels|||||||||||||||||||||||
||2024||||||||||2025||||||||||||2026|Grand Total
|Row Labels|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec|Jan|Feb|Mar|Apr|May|Jun|Jul|Aug|Sep|Oct|Nov|Dec|Jan|
|MX - Google - Generic|6334.7300000000005|21783.070000000007|40802.31|49765.33000000001|74577.37999999999|52858.64000000001|52671.380000000005|68651.24|73442.06000000001|63844.19999999999|76356.59|73753.33|70163.99999999999|53126.689999999995|34286.19000000001|25758.7|32327.149999999994|15509.299999999997|11953.47|20130.7|22368.190000000006|8150.160000000002|9243.35|957858.16
|MX - Google - Invoice AMZ|2366.61|3191.21|6321.450000000001|11605.890000000001|6883.839999999999|9708.580000000002|12458.62|26001.95|27236.180000000004|25960.020000000008|28823.329999999994|19596.86|27489.12|23722.429999999993|20150.1|21750.379999999997|19862.390000000003|12137.269999999999|8165.5700000000015|9663.839999999998|14637.249999999998|3667.8799999999997|1944.24|343345.01000000007
|MX - Google - NB|16849.780000000002|18678.739999999998|27246.180000000004|35932.41|38716.16999999999|36533.64|41041.29|53978.35999999999|54655.13|37900.520000000004|33270.98999999999|26001.469999999994|34452.6|45452.100000000006|45043.58000000001|38690.85|35397.25|14613.169999999998|11510.039999999999|23021.040000000005|26360.999999999996|15530.59|13563.14|724440.04
|Grand Total|25551.120000000003|43653.020000000004|74369.94|97303.63|120177.38999999998|99100.86000000002|106171.29000000001|148631.55|155333.37000000002|127704.74|138450.90999999997|119351.66|132105.71999999997|122301.22|99479.87000000002|86199.93|87586.79|42259.73999999999|31629.08|52815.58|63366.44|27348.63|24750.73|2025643.2100000002
|||||||||||||||||||||||||
||||||||||||NB|-0.13794961694365154|0.10686118651386975|-0.07421707402222986|-0.18659952860650103|-0.13349374099503777|0.016088876174261402|-0.5175101176787048|-0.251555262763093|0.6698424361378832|0.19976794726101654|-0.5684051368516204||

=== MX-Adobe SHEET (raw data first 5 rows, cols A-J) ===
Portfolio|Start Date|End Date|Impressions|Clicks|Cost|EFID RefMarker Reg(CT+VT)|CPA (AB Reg)(CT+VT)|CVR (AB Reg)(CT+VT)|REF_Registrations_2(CT+VT)
MX - Google - Brand Exact|2024-03-13 00:00:00|2024-03-13 00:00:00|1029|307|441.31|12|36.78|0.04|0
MX - Google - Brand Exact|2024-03-14 00:00:00|2024-03-14 00:00:00|776|229|413.8|13|31.83|0.06|0
MX - Google - Brand Exact|2024-03-15 00:00:00|2024-03-15 00:00:00|697|240|332.9|17|19.58|0.07|0
MX - Google - Brand Exact|2024-03-16 00:00:00|2024-03-16 00:00:00|511|191|300.89|12|25.07|0.06|0

=== LAST SHEET (first 20 rows) ===
Campaign Report for 'amazon_business'||||||||||||||||||||||||||||
||||||||||||||||||||||||||||
Date Range|2026-01-01 00:00:00| 2018 - Jan 20|2026|||||||||||||||||||||||||
Date Based on|Current portfolio configuration|||||||||||||||||||||||||||
Search/Content|Combined|||||||||||||||||||||||||||
Conversions Based on|Click Date|||||||||||||||||||||||||||
Data Aggregation|Monthly|||||||||||||||||||||||||||
Locale for report|en_US|||||||||||||||||||||||||||
Report as of|2026-01-21 00:00:00| 2026 7:03:56 AM America/Los_Angeles||||||||||||||||||||||||||
Primary Filters|Search Engine Account: ' Amazon Business AU	Managed' | ' Amazon Business CA	Managed'  | ' Amazon Business MX	Managed'  | ' Amazon Business CA â€“ F118P1VR	Managed' ||||||||||||||||||||||||
Advanced Filters|'Impressions'  >  '0'|||||||||||||||||||||||||||
Conversion Attribution:|click + view-through|||||||||||||||||||||||||||
Discrete columns: |No|||||||||||||||||||||||||||
View-thru valuation method:|weighted (1)|||||||||||||||||||||||||||
Attribution Rule :|Last event|||||||||||||||||||||||||||
||||||||||||||||||||||||||||
Campaign|Portfolio|Account|Search Engine|Start Date|End Date|Impressions|Clicks|Cost|EFID RefMarker Reg(CT+VT)|Search impr. share|Search lost IS (budget)|Search lost IS (rank)|REF_Registrations(CT+VT)|REF_Registrations_2(CT+VT)|registration_refmarker(CT+VT)|registration_refmarker (2)(CT+VT)|EFID_Registrations(CT+VT)|Register Pending Verification (e65)(CT+VT)|Register Thank You Page (e101)(CT+VT)|Registration Complete (Ad Cloud Pixel)(CT+VT)|Registration Start both Flow(e40)(CT+VT)|Registration Thank You (e63)(CT+VT)|RegistrationPending (Ad Cloud Pixel)(CT+VT)|RegistrationStart(CT+VT)|Registrations(CT+VT)|registration ef id(CT+VT)|registration ef id (2)(CT+VT)|Pending+Complete Registration(CT+VT)
B2B: Core - [D] [BMM]|CA - NB Regs - [G]|Amazon Business CA|Google Adwords|2019-10-01 00:00:00|2019-10-31 00:00:00|3056|99|189.33|0|0.39|0|0.61|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
B2B: Core - [D] [BMM] - [DD]|CA - NB Regs - [G]|Amazon Business CA|Google Adwords|2019-10-01 00:00:00|2019-10-31 00:00:00|1572|71|184.44|0|0.41|0|0.59|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
B2B: Core - [D] [BMM] - [IM]|CA - NB Regs - [G]|Amazon Business CA|Google Adwords|2019-10-01 00:00:00|2019-10-31 00:00:00|465|21|46.61|0|0.33|0|0.67|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
